Experiment,Grid,lookahead,Path cost,Number of expanded nodes,Number of searches,Memory consumption (MB),Execution time (s)
5,18,50,226.97770542341402,1600,32,5.00390625,0.0511469841003418
5,19,50,200.66399692442903,1457,30,5.00390625,0.06582760810852051
5,20,50,259.2325394193533,1444,29,5.00390625,0.0620725154876709
5,21,50,188.86500705120568,1339,27,5.00390625,0.06791472434997559
5,22,50,133.98275605729685,750,15,5.00390625,0.05399513244628906
5,23,50,214.99494936611694,1222,25,5.00390625,0.06032419204711914
5,24,50,133.81118318204304,820,17,5.00390625,0.06360721588134766
5,25,50,228.56349186104086,1543,31,5.00390625,0.06292867660522461
5,26,50,267.6639969244292,1550,31,5.00390625,0.06964850425720215
5,27,50,267.0193359837568,2089,42,5.00390625,0.06572294235229492
5,28,50,287.8183258569802,1898,38,5.00390625,0.06819367408752441
5,29,50,338.24473272817346,2728,55,5.00390625,0.08541393280029297
5,30,50,131.36753236814704,1180,24,5.00390625,0.04743385314941406
5,31,50,97.11269837220804,372,8,5.00390625,0.0602109432220459
5,32,50,225.96551211459405,1387,28,5.00390625,0.06228017807006836
5,33,50,210.89444430272863,1610,33,5.00390625,0.049217939376831055
5,34,50,209.17871555019053,1627,33,5.00390625,0.06641316413879395
5,35,50,195.92388155425132,1371,28,5.00390625,0.06712126731872559
5,36,50,320.291413922399,2085,42,5.00390625,0.06604719161987305
5,37,50,34.97056274847714,144,3,5.00390625,0.04240918159484863
5,38,50,227.86500705120577,1250,25,5.00390625,0.0565943717956543
5,39,50,207.86500705120565,2109,43,5.00390625,0.06853532791137695
5,40,50,173.20815280171325,1167,24,5.00390625,0.04922294616699219
5,41,50,181.17871555019036,1099,22,5.00390625,0.0626974105834961
5,42,50,196.61017305526653,1124,23,5.00390625,0.06664299964904785
5,43,50,348.730014102412,2599,52,5.00390625,0.08128023147583008
5,44,50,89.08326112068518,745,15,5.00390625,0.06490755081176758
5,45,50,190.65180361560923,1548,31,5.00390625,0.06568622589111328
5,46,50,162.37972567696696,987,20,5.00390625,0.06135129928588867
5,47,50,326.8355697996832,1971,40,5.00390625,0.06758999824523926
5,48,50,11.071067811865476,31,1,5.00390625,0.05270552635192871
5,49,50,130.43860018001251,899,18,5.00390625,0.055104970932006836
5,50,50,130.6812408671318,865,18,5.00390625,0.046494483947753906
5,51,50,167.78174593052032,1025,21,5.00390625,0.06547236442565918
5,52,50,54.28427124746189,257,6,5.00390625,0.05095696449279785
5,53,50,83.49747468305827,643,13,5.00390625,0.05003046989440918
5,54,50,271.14927829866787,2140,43,5.00390625,0.08110404014587402
5,55,50,115.88225099390847,689,14,5.00390625,0.04999494552612305
5,56,50,191.20815280171328,1784,36,5.00390625,0.06774592399597168
5,57,50,297.1614716074879,1894,38,5.00390625,0.06801772117614746
5,58,50,191.72287142747462,1568,32,5.00390625,0.062418460845947266
5,59,50,185.92388155425124,1214,25,5.00390625,0.058554649353027344
5,60,50,73.74011537017756,515,11,5.00390625,0.048082828521728516
5,61,50,296.7766952966375,2548,51,5.00390625,0.0769963264465332
5,62,50,101.36753236814705,594,12,5.00390625,0.038321495056152344
5,63,50,189.2081528017133,1240,25,5.00390625,0.0733802318572998
5,64,50,318.84776310850316,2534,51,5.00390625,0.0718543529510498
5,65,50,264.3330444827416,1597,32,5.00390625,0.07767629623413086
5,66,50,313.2914139223991,2300,46,5.00390625,0.06643867492675781
5,67,50,81.59797974644663,640,13,5.00390625,0.06320929527282715
5,68,50,165.68124086713192,733,15,5.00390625,0.052201032638549805
5,69,50,243.43354954612983,1597,32,5.00390625,0.06666827201843262
5,70,50,52.11269837220808,422,9,5.00390625,0.03470659255981445
5,71,50,189.76450198781737,1226,25,5.00390625,0.05767941474914551
5,72,50,59.0832611206852,244,5,5.00390625,0.03202390670776367
5,73,50,224.5634918610408,1632,33,5.00390625,0.06808805465698242
5,74,50,86.35533905932733,446,9,5.00390625,0.04601168632507324
5,75,50,112.4386001800125,610,13,5.00390625,0.0416567325592041
5,76,50,351.3452377915618,2394,48,5.00390625,0.08893346786499023
5,77,50,109.05382386916227,529,11,5.00390625,0.052878379821777344
5,78,50,13.899494936611667,43,1,5.00390625,0.04132342338562012
5,79,50,251.27922061357887,2047,41,5.04296875,0.0695948600769043
5,80,50,238.49242404917547,1950,39,5.00390625,0.07284045219421387
5,81,50,87.39696961966993,540,11,5.00390625,0.04624199867248535
5,82,50,118.92388155425105,602,13,5.00390625,0.08336734771728516
5,83,50,68.11269837220807,429,9,5.00390625,0.06149601936340332
5,84,50,173.55129855222083,1289,26,5.00390625,0.05972623825073242
5,85,50,207.24978336205604,1182,24,5.00390625,0.05600166320800781
5,86,50,109.88225099390849,639,13,5.00390625,0.049999237060546875
5,87,50,234.70562748477184,1623,33,5.00390625,0.06700444221496582
5,88,50,295.575685169861,2294,46,5.00390625,0.07249569892883301
5,89,50,424.92597359530595,2791,56,5.00390625,0.08216238021850586
5,90,50,214.7939392393402,1746,35,5.00390625,0.065704345703125
5,91,50,255.37972567696727,1589,32,5.00390625,0.06296920776367188
5,92,50,335.9188309203686,2065,42,5.00390625,0.06671762466430664
5,93,50,327.6173157302038,1932,39,5.00390625,0.07355809211730957
5,94,50,82.66904755831207,539,11,5.00390625,0.03650379180908203
5,95,50,115.71067811865467,758,16,5.00390625,0.048650264739990234
5,96,50,297.46298679765266,2542,51,5.00390625,0.08676624298095703
5,97,50,18.313708498984763,39,1,5.00390625,0.039606571197509766
5,98,50,78.52691193458116,386,8,5.00390625,0.05406069755554199
5,99,50,82.39696961966993,433,9,5.00390625,0.0407862663269043
5,100,50,15.071067811865476,32,1,5.00390625,0.05406045913696289
6,1,60,241.24978336205618,2277,38,5.00390625,0.07813096046447754
6,2,60,187.48023074035535,1588,27,5.00390625,0.05667567253112793
6,3,60,152.5807358037436,1159,20,5.00390625,0.0656747817993164
6,4,60,177.06601717798225,1426,24,5.00390625,0.06562924385070801
6,5,60,279.4335495461299,2005,34,5.00390625,0.08002471923828125
6,6,60,182.65180361560914,1901,32,5.00390625,0.06503057479858398
6,7,60,125.2670273047587,899,15,5.00390625,0.061544179916381836
6,8,60,81.08326112068518,563,10,5.00390625,0.03403615951538086
6,9,60,217.45079348883272,1961,33,5.00390625,0.06974935531616211
6,10,60,94.91168824543136,596,10,5.00390625,0.052147626876831055
6,11,60,119.56854249492373,714,12,5.00390625,0.036279916763305664
6,12,60,248.1076477383251,1773,30,5.00390625,0.06914258003234863
6,13,60,170.82337649086293,1511,26,5.00390625,0.0579531192779541
6,14,60,131.19595949289322,1044,18,5.00390625,0.06639790534973145
6,15,60,145.3086578651014,839,14,5.00390625,0.06555652618408203
6,16,60,165.09545442950503,1610,27,5.00390625,0.06458735466003418
6,17,60,275.63455967290656,2021,34,5.00390625,0.0741877555847168
6,18,60,230.29141392239882,1956,33,5.00390625,0.06824660301208496
6,19,60,202.3208511739215,1583,27,5.00390625,0.04961395263671875
6,20,60,265.6761902332492,2066,35,5.00390625,0.07145571708679199
6,21,60,193.6934341759519,1580,27,5.00390625,0.06470537185668945
6,22,60,133.15432893255064,627,11,5.00390625,0.04907727241516113
6,23,60,221.96551211459413,1721,29,5.00390625,0.07362794876098633
6,24,60,135.71067811865467,944,16,5.00390625,0.05545330047607422
6,25,60,227.1492782986678,1908,32,5.00390625,0.06899857521057129
6,26,60,271.32085117392165,2032,34,5.00390625,0.07032251358032227
6,27,60,265.84776310850293,2557,43,5.00390625,0.08255887031555176
6,28,60,288.7472580451148,2104,36,5.00390625,0.07455945014953613
6,29,60,323.96046148071144,2932,49,5.00390625,0.07586669921875
6,30,60,129.61017305526633,1253,21,5.00390625,0.06435823440551758
6,31,60,105.254833995939,692,12,5.00390625,0.0510706901550293
6,32,60,226.65180361560937,1785,30,5.00390625,0.06751894950866699
6,33,60,209.96551211459393,1584,27,5.00390625,0.06310892105102539
6,34,60,208.35028842544432,1650,28,5.00390625,0.06240439414978027
6,35,60,196.0660171779823,1519,26,5.00390625,0.06354999542236328
6,36,60,317.32085117392165,2379,40,5.00390625,0.07719159126281738
6,37,60,34.97056274847714,167,3,5.00390625,0.03187704086303711
6,38,60,231.62236636408645,1600,27,5.00390625,0.0620577335357666
6,39,60,206.45079348883257,1989,34,5.00390625,0.08241081237792969
6,40,60,174.27922061357867,1195,20,5.00390625,0.06073260307312012
6,41,60,184.107647738325,1374,23,5.00390625,0.06042170524597168
6,42,60,189.29646455628182,1184,20,5.00390625,0.06746935844421387
6,43,60,343.45793616377,2507,42,5.00390625,0.07703113555908203
6,44,60,83.66904755831209,741,13,5.00390625,0.0425417423248291
6,45,60,195.72287142747467,2112,36,5.00390625,0.07291245460510254
6,46,60,157.20815280171308,834,14,5.00390625,0.053476572036743164
6,47,60,355.4041122946074,3111,52,5.00390625,0.09188294410705566
6,48,60,11.071067811865476,31,1,5.00390625,0.04122638702392578
6,49,60,128.09545442950488,834,14,5.00390625,0.06227540969848633
6,50,60,138.19595949289325,1130,19,5.00390625,0.04793500900268555
6,51,60,171.78174593052034,1140,19,5.00390625,0.057088613510131836
6,52,60,54.28427124746189,296,5,5.00390625,0.03813290596008301
6,53,60,84.66904755831209,680,12,5.00390625,0.050626516342163086
6,54,60,276.84776310850305,2756,46,5.00390625,0.08197402954101562
6,55,60,117.29646455628158,742,13,5.00390625,0.059725284576416016
6,56,60,177.02438661763964,1176,20,5.00390625,0.059020280838012695
6,57,60,305.06096654409964,2626,44,5.00390625,0.07769107818603516
6,58,60,191.37972567696707,1776,30,5.00390625,0.0663299560546875
6,59,60,190.1665222413706,1519,26,5.00390625,0.06641888618469238
6,60,60,76.0832611206852,580,10,5.00390625,0.04009675979614258
6,61,60,296.2914139223989,2804,47,5.00390625,0.09656429290771484
6,62,60,105.36753236814704,716,12,5.00390625,0.04845023155212402
6,63,60,184.23759005323606,1379,23,5.00390625,0.06650614738464355
6,64,60,305.7350647362948,2371,40,5.00390625,0.08448553085327148
6,65,60,259.8893936688456,1641,28,5.00390625,0.05906343460083008
6,66,60,328.50461735799547,3365,57,5.00390625,0.1025998592376709
6,67,60,75.69848480983498,413,7,5.00390625,0.04611778259277344
6,68,60,172.50966799187825,1237,21,5.00390625,0.049748897552490234
6,69,60,239.43354954612974,1554,26,5.00390625,0.06652259826660156
6,70,60,47.384776310850235,161,3,5.00390625,0.045310258865356445
6,71,60,190.10764773832497,1414,24,5.00390625,0.06439828872680664
6,72,60,61.911688245431385,445,8,5.00390625,0.05091547966003418
6,73,60,208.13708498984775,1739,29,5.00390625,0.05830669403076172
6,74,60,88.49747468305826,588,10,5.00390625,0.0587618350982666
6,75,60,109.02438661763941,624,11,5.00390625,0.049875736236572266
6,76,60,345.3452377915617,2754,46,5.00390625,0.0857691764831543
6,77,60,113.29646455628156,808,14,5.00390625,0.04413580894470215
6,78,60,13.899494936611667,43,1,5.00390625,0.05473208427429199
6,79,60,255.563491861041,2631,44,5.00390625,0.08016514778137207
6,80,60,234.3919189857871,2021,34,5.00390625,0.07151246070861816
6,81,60,87.98275605729684,646,11,5.00390625,0.053658246994018555
6,82,60,119.85281374238559,785,14,5.00390625,0.0579226016998291
6,83,60,68.59797974644663,405,7,5.00390625,0.05038809776306152
6,84,60,173.89444430272843,1534,26,5.00390625,0.06345176696777344
6,85,60,204.07821048680222,1176,20,5.00390625,0.07175397872924805
6,86,60,106.42640687119281,752,13,5.00390625,0.05417466163635254
6,87,60,227.77669529663734,1490,25,5.00390625,0.06640839576721191
6,88,60,303.4751801064727,2565,43,5.00390625,0.0692133903503418
6,89,60,426.6833329081866,2970,50,5.00390625,0.1026451587677002
6,90,60,219.965512114594,2083,35,5.00390625,0.07069730758666992
6,91,60,273.46298679765266,2758,46,5.00390625,0.0789797306060791
6,92,60,331.43354954612994,2157,36,5.00390625,0.05760478973388672
6,93,60,333.71782079359195,2475,42,5.00390625,0.08066415786743164
6,94,60,82.6690475583121,443,8,5.00390625,0.0705270767211914
6,95,60,116.88225099390849,878,15,5.00390625,0.056036949157714844
6,96,60,283.8061325481604,2629,44,5.00390625,0.06969118118286133
6,97,60,18.313708498984763,39,1,5.00390625,0.0418853759765625
6,98,60,79.69848480983495,469,8,5.00390625,0.050339460372924805
6,99,60,82.39696961966993,530,9,5.00390625,0.05269169807434082
6,100,60,15.071067811865476,32,1,5.00390625,0.0360105037689209
7,1,70,227.89444430272857,1876,27,5.00390625,0.07479715347290039
7,2,70,171.88225099390863,1177,17,5.01171875,0.05807137489318848
7,3,70,155.16652224137042,1216,18,5.00390625,0.06520318984985352
7,4,70,172.13708498984766,1380,20,5.00390625,0.06044125556945801
7,5,70,280.2619766708761,2289,33,5.00390625,0.06831765174865723
7,6,70,184.55129855222083,1811,26,5.00390625,0.07854771614074707
7,7,70,127.16652224137033,947,14,5.00390625,0.04648447036743164
7,8,70,81.08326112068518,581,9,5.00390625,0.0637359619140625
7,9,70,216.96551211459408,2190,32,5.00390625,0.0727231502532959
7,10,70,100.2253967444161,883,13,5.00390625,0.05382227897644043
7,11,70,131.12489168102778,1431,21,5.00390625,0.05968761444091797
7,12,70,251.52186130069822,2049,30,5.00390625,0.06506156921386719
7,13,70,157.46803743153555,1113,16,5.00390625,0.04925870895385742
7,14,70,133.43860018001251,1275,19,5.00390625,0.06569170951843262
7,15,70,145.06601717798213,1095,16,5.00390625,0.06649446487426758
7,16,70,166.99494936611669,1800,26,5.00390625,0.06579351425170898
7,17,70,273.6345596729065,2291,33,5.00390625,0.08871030807495117
7,18,70,227.80613254816015,1976,29,5.00390625,0.07097911834716797
7,19,70,202.4213562373098,1888,27,5.00390625,0.06021451950073242
7,20,70,260.1614716074878,2030,29,5.00390625,0.07288122177124023
7,21,70,197.69343417595186,1793,26,5.00390625,0.06662273406982422
7,22,70,140.36753236814707,1323,19,5.00390625,0.06123614311218262
7,23,70,218.6518036156093,1637,24,5.00390625,0.06463766098022461
7,24,70,133.91168824543138,945,14,5.00390625,0.05302739143371582
7,25,70,227.77669529663734,2061,30,5.00390625,0.07919979095458984
7,26,70,271.42135623730996,2055,30,5.00390625,0.07399225234985352
7,27,70,273.36248173426446,2570,37,5.00390625,0.07365751266479492
7,28,70,291.33304448274157,2749,40,5.00390625,0.08138012886047363
7,29,70,318.88939366884586,2821,41,5.00390625,0.07068347930908203
7,30,70,130.6812408671318,1577,23,5.00390625,0.062233686447143555
7,31,70,101.01219330881973,589,9,5.00390625,0.047293663024902344
7,32,70,235.0365799264596,2310,33,5.00390625,0.0822000503540039
7,33,70,219.03657992645955,2368,34,5.00390625,0.07798147201538086
7,34,70,204.69343417595195,1854,27,5.00390625,0.06469058990478516
7,35,70,187.43860018001268,1220,18,5.00390625,0.05896139144897461
7,36,70,316.3919189857873,2582,37,5.00390625,0.0778193473815918
7,37,70,34.97056274847714,142,3,5.00390625,0.031362295150756836
7,38,70,226.7939392393402,1364,20,5.00390625,0.060630083084106445
7,39,70,203.82337649086296,2096,30,5.00390625,0.07154297828674316
7,40,70,169.6934341759518,1149,17,5.00390625,0.05697822570800781
7,41,70,179.42135623730965,1456,21,5.00390625,0.058161020278930664
7,42,70,196.0243866176396,1999,29,5.00390625,0.06944417953491211
7,43,70,343.2152954766507,2986,43,5.00390625,0.08775687217712402
7,44,70,84.01219330881972,814,12,5.00390625,0.03789877891540527
7,45,70,197.1370849898478,2465,36,5.00390625,0.07500052452087402
7,46,70,161.3086578651015,1256,18,5.00390625,0.05896162986755371
7,47,70,328.0071426749371,2572,37,5.00390625,0.06811952590942383
7,48,70,11.071067811865476,31,1,5.00390625,0.04059791564941406
7,49,70,136.82337649086276,1313,19,5.00390625,0.0678715705871582
7,50,70,131.50966799187796,1115,16,5.00390625,0.06538844108581543
7,51,70,170.85281374238576,1209,18,5.00390625,0.06652998924255371
7,52,70,52.627416997969505,337,5,5.00390625,0.051012516021728516
7,53,70,83.49747468305827,721,11,5.00390625,0.044843435287475586
7,54,70,272.46298679765283,2791,40,5.00390625,0.09144401550292969
7,55,70,119.78174593052012,971,14,5.00390625,0.05082368850708008
7,56,70,179.16652224137061,1680,24,5.00390625,0.07813215255737305
7,57,70,302.5756851698609,2509,36,5.00390625,0.07603049278259277
7,58,70,185.33809511662437,1661,24,5.00390625,0.06298828125
7,59,70,193.72287142747462,1955,28,5.00390625,0.0706336498260498
7,60,70,72.56854249492375,436,7,5.00390625,0.056917428970336914
7,61,70,302.53405460951825,3549,51,5.00390625,0.0964658260345459
7,62,70,102.29646455628158,733,11,5.00390625,0.051978111267089844
7,63,70,190.62236636408636,1579,23,5.00390625,0.06258106231689453
7,64,70,312.3208511739219,3126,45,5.00390625,0.08119916915893555
7,65,70,265.5046173579953,2061,30,5.00390625,0.08374691009521484
7,66,70,315.8772003600258,3351,48,5.00390625,0.09098315238952637
7,67,70,75.69848480983497,463,7,5.00390625,0.04700064659118652
7,68,70,172.1665222413706,1484,22,5.00390625,0.06191849708557129
7,69,70,246.6051224213837,2295,33,5.00390625,0.0790402889251709
7,70,70,48.21320343559642,265,4,5.00390625,0.04399609565734863
7,71,70,189.42135623730974,1351,20,5.00390625,0.05968809127807617
7,72,70,59.0832611206852,324,5,5.00390625,0.04490375518798828
7,73,70,220.52186130069816,2507,36,5.00390625,0.07505202293395996
7,74,70,87.4264068711928,699,10,5.00390625,0.05089426040649414
7,75,70,107.02438661763941,763,11,5.00390625,0.052420854568481445
7,76,70,361.58787847868103,3467,50,5.00390625,0.09212112426757812
7,77,70,111.05382386916229,877,13,5.00390625,0.05399489402770996
7,78,70,13.899494936611667,43,1,5.00390625,0.04299759864807129
7,79,70,253.66399692442906,2497,36,5.00390625,0.07699418067932129
7,80,70,226.93607486307124,2053,30,5.00390625,0.07523012161254883
7,81,70,87.98275605729684,678,10,5.00390625,0.05066537857055664
7,82,70,116.33809511662415,625,9,5.00390625,0.05208444595336914
7,83,70,67.52691193458116,476,7,5.00390625,0.049283742904663086
7,84,70,168.72287142747456,1247,18,5.00390625,0.06108379364013672
7,85,70,211.835569799683,1750,25,5.00390625,0.07153582572937012
7,86,70,111.39696961966992,933,14,5.00390625,0.05610036849975586
7,87,70,232.9482681718912,1741,25,5.00390625,0.06899881362915039
7,88,70,295.0904037956223,2848,41,5.00390625,0.08254003524780273
7,89,70,418.340187157679,2931,42,5.00390625,0.08645224571228027
7,90,70,224.107647738325,2639,38,5.00390625,0.07455825805664062
7,91,70,269.0782104868024,2978,43,5.00390625,0.08613896369934082
7,92,70,342.4041122946073,2998,43,5.00390625,0.08599567413330078
7,93,70,331.0315292925768,2655,38,5.00390625,0.06820058822631836
7,94,70,81.25483399593901,427,7,5.00390625,0.03663754463195801
7,95,70,113.4680374315354,754,11,5.00390625,0.05811285972595215
7,96,70,293.26197667087615,3132,45,5.00390625,0.08658194541931152
7,97,70,18.313708498984763,39,1,5.00390625,0.03685569763183594
7,98,70,81.59797974644663,816,12,5.00390625,0.05081987380981445
7,99,70,85.22539674441612,821,12,5.00390625,0.05700039863586426
7,100,70,15.071067811865476,32,1,5.00390625,0.042095184326171875
8,1,80,237.20815280171348,2692,34,5.00390625,0.08289361000061035
8,2,80,183.43860018001277,1438,18,5.00390625,0.07341408729553223
8,3,80,149.9949493661166,1113,14,5.00390625,0.06152176856994629
8,4,80,184.27922061357867,1887,24,5.00390625,0.06744503974914551
8,5,80,284.88939366884574,2501,32,5.00390625,0.08980631828308105
8,6,80,186.3086578651015,2209,28,5.00390625,0.07668709754943848
8,7,80,124.92388155425105,919,12,5.00390625,0.05908560752868652
8,8,80,80.254833995939,622,8,5.00390625,0.0515134334564209
8,9,80,209.40916292849002,2159,27,5.00390625,0.06512331962585449
8,10,80,96.08326112068517,697,9,5.00390625,0.06610369682312012
8,11,80,121.81118318204301,1264,16,5.00390625,0.0760948657989502
8,12,80,256.24978336205623,2448,31,5.00390625,0.06973719596862793
8,13,80,168.5807358037436,2072,26,5.00390625,0.0625772476196289
8,14,80,131.78174593052015,1137,15,5.00390625,0.06141400337219238
8,15,80,143.8944443027283,1166,15,5.00390625,0.047675132751464844
8,16,80,160.36753236814715,1531,20,5.00390625,0.06634378433227539
8,17,80,277.29141392239893,2611,33,5.00390625,0.07190871238708496
8,18,80,233.8061325481602,2272,29,5.00390625,0.077545166015625
8,19,80,202.9066376115484,2316,29,5.00390625,0.07831549644470215
8,20,80,265.67619023324914,2194,28,5.00390625,0.0784459114074707
8,21,80,197.20815280171325,1746,22,5.00390625,0.07308053970336914
8,22,80,143.29646455628162,1476,19,5.00390625,0.06331419944763184
8,23,80,222.40916292848996,1928,25,5.00390625,0.07335138320922852
8,24,80,130.98275605729685,851,11,5.00390625,0.056037187576293945
8,25,80,230.2203461105333,2293,29,5.00390625,0.07988405227661133
8,26,80,276.977705423414,2703,34,5.00390625,0.08340263366699219
8,27,80,259.8061325481603,2619,33,5.00390625,0.08112883567810059
8,28,80,288.16147160748784,2453,31,5.00390625,0.07856130599975586
8,29,80,326.30360723121896,3467,44,5.00390625,0.10052108764648438
8,30,80,127.12489168102776,1399,18,5.00390625,0.09300875663757324
8,31,80,104.56854249492373,758,10,5.00390625,0.050009965896606445
8,32,80,233.52186130069808,2448,31,5.00390625,0.09907889366149902
8,33,80,213.96551211459396,2388,30,5.00390625,0.09474778175354004
8,34,80,208.8355697996829,2075,26,5.00390625,0.07399320602416992
8,35,80,200.89444430272846,2139,27,5.00390625,0.0807793140411377
8,36,80,313.3208511739217,2671,34,5.00390625,0.08531975746154785
8,37,80,36.384776310850235,221,3,5.00390625,0.04118227958679199
8,38,80,231.13708498984795,1834,23,5.00390625,0.08491396903991699
8,39,80,207.96551211459396,2388,30,5.00390625,0.07434296607971191
8,40,80,172.27922061357873,1216,16,5.00390625,0.09903717041015625
8,41,80,183.663996924429,1475,19,5.00390625,0.08307862281799316
8,42,80,193.68124086713206,1357,17,5.00390625,0.0760798454284668
8,43,80,351.21529547665074,3469,44,5.00390625,0.182600736618042
8,44,80,81.6690475583121,818,11,5.00390625,0.06007957458496094
8,45,80,199.1370849898478,2775,35,5.00390625,0.07749199867248535
8,46,80,158.72287142747456,1199,15,5.00390625,0.06758975982666016
8,47,80,334.3919189857873,3309,42,5.00390625,0.09837698936462402
8,48,80,11.071067811865476,31,1,5.00390625,0.0427854061126709
8,49,80,129.509667991878,1009,13,5.00390625,0.06025266647338867
8,50,80,130.09545442950485,1197,15,5.00390625,0.06362581253051758
8,51,80,170.0243866176396,1409,18,5.00390625,0.06604623794555664
8,52,80,57.355339059327356,436,6,5.00390625,0.04890036582946777
8,53,80,82.0832611206852,532,7,5.00390625,0.05109715461730957
8,54,80,278.36248173426435,3495,44,5.00390625,0.08419919013977051
8,55,80,124.26702730475868,1129,15,5.00390625,0.060433387756347656
8,56,80,180.5807358037437,1895,24,5.00390625,0.07619476318359375
8,57,80,311.98989873223417,2956,37,5.00390625,0.09024906158447266
8,58,80,197.62236636408645,2196,28,5.00390625,0.07375192642211914
8,59,80,188.5096679918782,1901,24,5.00390625,0.07397627830505371
8,60,80,75.63961030678922,593,8,5.00390625,0.051668405532836914
8,61,80,308.43354954613005,3914,49,5.00390625,0.1045229434967041
8,62,80,103.12489168102776,996,13,5.00390625,0.04397749900817871
8,63,80,187.55129855222083,1783,23,5.00390625,0.06603598594665527
8,64,80,314.847763108503,3438,43,5.00390625,0.09834909439086914
8,65,80,259.0609665440994,1802,23,5.00390625,0.06999731063842773
8,66,80,309.97770542341425,2965,38,5.00390625,0.08667278289794922
8,67,80,78.28427124746187,556,7,5.00390625,0.07035064697265625
8,68,80,176.65180361560917,1835,23,5.00390625,0.0691986083984375
8,69,80,244.94826817189124,2130,27,5.00390625,0.07509160041809082
8,70,80,47.384776310850235,288,4,5.00390625,0.04348421096801758
8,71,80,188.93607486307116,1739,22,5.00390625,0.06724309921264648
8,72,80,61.91168824543138,373,5,5.00390625,0.05016279220581055
8,73,80,213.93607486307127,2420,31,5.00390625,0.06707429885864258
8,74,80,90.01219330881972,877,11,5.00390625,0.049317121505737305
8,75,80,108.68124086713179,717,9,5.00390625,0.0697178840637207
8,76,80,351.2447327281734,3547,45,5.00390625,0.08810138702392578
8,77,80,111.29646455628156,1007,13,5.00390625,0.07034492492675781
8,78,80,13.899494936611667,43,1,5.00390625,0.041970014572143555
8,79,80,256.977705423414,3192,40,5.00390625,0.07471275329589844
8,80,80,233.6639969244291,2149,27,5.00390625,0.07249760627746582
8,81,80,87.63961030678921,870,11,5.00390625,0.05267834663391113
8,82,80,116.33809511662415,722,10,5.00390625,0.05292057991027832
8,83,80,67.52691193458116,526,7,5.00390625,0.0518648624420166
8,84,80,173.20815280171317,1435,18,5.00390625,0.06566667556762695
8,85,80,206.32085117392148,1623,21,5.00390625,0.06645321846008301
8,86,80,103.84062043356589,601,8,5.00390625,0.06215167045593262
8,87,80,227.7766952966373,1496,19,5.00390625,0.06701493263244629
8,88,80,296.9482681718914,3011,38,5.00390625,0.08541274070739746
8,89,80,420.19805153394805,3551,45,5.00390625,0.08283638954162598
8,90,80,218.79393923934032,2878,36,5.00390625,0.08273768424987793
8,91,80,271.32085117392165,3027,38,5.00390625,0.07334065437316895
8,92,80,351.23253941935343,3652,46,5.00390625,0.0955202579498291
8,93,80,338.20310216783065,3312,42,5.00390625,0.07850790023803711
8,94,80,79.84062043356589,640,8,5.00390625,0.04752683639526367
8,95,80,110.98275605729684,864,11,5.00390625,0.039583444595336914
8,96,80,282.19090885901056,3357,42,5.00390625,0.09510111808776855
8,97,80,18.313708498984763,39,1,5.00390625,0.032227277755737305
8,98,80,87.49747468305827,1027,13,5.00390625,0.05593538284301758
8,99,80,86.49747468305827,742,10,5.00390625,0.05350375175476074
8,100,80,15.071067811865476,32,1,5.00390625,0.04545140266418457
9,1,90,243.49242404917538,2896,33,5.00390625,0.0770261287689209
9,2,90,193.23759005323606,2326,26,5.00390625,0.08800959587097168
9,3,90,149.1665222413705,1340,15,5.00390625,0.0605928897857666
9,4,90,172.96551211459385,1515,17,5.00390625,0.06099247932434082
9,5,90,279.2325394193534,2455,28,5.00390625,0.06763124465942383
9,6,90,177.68124086713206,1963,22,5.00390625,0.06790614128112793
9,7,90,127.50966799187798,1147,13,5.00390625,0.07357478141784668
9,8,90,84.49747468305827,1039,12,5.00390625,0.053483009338378906
9,9,90,221.4507934888327,3052,34,5.00390625,0.08667278289794922
9,10,90,96.08326112068517,779,9,5.00390625,0.04556536674499512
9,11,90,116.49747468305827,983,11,5.00390625,0.048990488052368164
9,12,90,255.90663761154855,2830,32,5.00390625,0.09637618064880371
9,13,90,165.2670273047588,2127,24,5.00390625,0.06729984283447266
9,14,90,130.0243866176394,1163,13,5.00390625,0.0491030216217041
9,15,90,143.8944443027283,1144,13,5.00390625,0.06556367874145508
9,16,90,172.06601717798225,2320,26,5.00390625,0.08469486236572266
9,17,90,278.3624817342644,2831,32,5.00390625,0.08261561393737793
9,18,90,232.39191898578713,2375,27,5.00390625,0.07800507545471191
9,19,90,199.7350647362946,1955,22,5.00390625,0.07071685791015625
9,20,90,254.5046173579953,2125,24,5.00390625,0.07386136054992676
9,21,90,194.27922061357876,2156,24,5.00390625,0.07779192924499512
9,22,90,137.15432893255064,1233,14,5.00390625,0.0480194091796875
9,23,90,218.89444430272852,1962,22,5.00390625,0.07075047492980957
9,24,90,127.42640687119278,846,10,5.00390625,0.053000450134277344
9,25,90,226.22034611053323,2291,26,5.00390625,0.0749964714050293
9,26,90,270.2497833620561,2790,31,5.00390625,0.07413434982299805
9,27,90,263.01933598375683,2670,30,5.00390625,0.09837794303894043
9,28,90,284.88939366884574,2761,31,5.00390625,0.09630513191223145
9,29,90,322.2031021678307,3659,41,5.00390625,0.0969846248626709
9,30,90,132.19595949289322,1779,20,5.00390625,0.05945730209350586
9,31,90,103.254833995939,925,11,5.00390625,0.04991912841796875
