Experiment,Grid,lookahead,Path cost,Number of expanded nodes,Number of searches,Memory consumption (MB),Execution time (s)
16,85,16,217.30865786510174,26951,39,1.40234375,0.7465159893035889
16,86,16,109.35533905932733,6576,39,0.7578125,0.10749626159667969
16,87,16,249.20815280171348,36358,39,3.48828125,1.2464642524719238
16,88,16,282.72287142747484,42277,39,7.38671875,1.3176603317260742
16,89,16,450.7594513539351,87439,39,10.33984375,3.309013605117798
16,90,16,196.1837661840736,18922,39,0.70703125,0.4210388660430908
16,91,16,247.15432893255092,32207,39,3.0703125,0.822012186050415
16,92,16,331.9360748630714,57164,39,3.71484375,2.063694715499878
16,93,16,345.97770542341414,62876,39,6.85546875,2.121304750442505
16,94,16,81.94112549695424,3587,39,0.0,0.04546332359313965
16,95,16,118.84062043356587,7987,39,0.78125,0.1359107494354248
16,96,16,269.1959594928935,37124,39,5.75390625,0.9600064754486084
16,97,16,20.07106781186548,239,39,0.0,0.0
16,98,16,80.0416305603426,3450,39,0.0,0.0482945442199707
16,99,16,87.42640687119281,4321,39,0.0,0.05639386177062988
16,100,16,19.07106781186548,246,39,0.0,0.0
17,1,17,218.29646455628185,10910,41,0.0,0.23002910614013672
17,2,17,178.0832611206853,9055,41,0.22265625,0.17779302597045898
17,3,17,156.7817459305203,7442,41,0.0,0.11224937438964844
17,4,17,186.539105243401,10533,41,0.0,0.18357372283935547
17,5,17,292.32085117392177,30055,41,0.87890625,0.7090291976928711
17,6,17,169.25483399593912,7637,41,0.83203125,0.14905714988708496
17,7,17,138.3969696196699,6732,41,0.4296875,0.11256790161132812
17,8,17,80.69848480983498,2245,41,0.0,0.04024648666381836
17,9,17,206.2548339959391,9570,41,0.52734375,0.19420218467712402
17,10,17,99.0121933088197,3408,41,0.0,0.04669976234436035
17,11,17,116.11269837220804,3685,41,0.0,0.05643463134765625
17,12,17,246.6518036156094,16594,41,0.32421875,0.3415110111236572
17,13,17,160.84062043356593,8228,41,0.0,0.1491413116455078
17,14,17,136.22539674441612,5859,41,0.0,0.09633851051330566
17,15,17,155.95331880577405,8144,41,0.0,0.13685250282287598
17,16,17,155.11269837220811,6966,41,0.0,0.1123816967010498
17,17,17,284.6223663640866,26904,41,0.99609375,1.0452136993408203
17,18,17,240.20815280171337,18942,41,3.04296875,0.962012767791748
17,19,17,209.30865786510162,11556,41,0.37109375,0.512826681137085
17,20,17,272.66399692442934,22278,41,0.82421875,1.2952864170074463
17,21,17,192.0954544295051,10163,41,0.1015625,0.4513249397277832
17,22,17,134.76955262170043,4951,41,0.0,0.20125770568847656
17,23,17,214.81118318204318,12329,41,0.015625,0.6063830852508545
17,24,17,126.45584412271567,3544,41,0.00390625,0.13477802276611328
17,25,17,235.55129855222106,17499,41,0.00390625,0.8817353248596191
17,26,17,270.7523086789977,19461,41,1.015625,1.0185949802398682
17,27,17,265.13708498984795,21540,41,3.0078125,1.153291940689087
17,28,17,302.0782104868024,26142,41,0.61328125,1.4670038223266602
17,29,17,320.3208511739219,27392,41,0.6171875,1.5929110050201416
17,30,17,120.69848480983495,3838,41,0.46875,0.14545416831970215
17,31,17,102.97056274847714,3188,41,0.03515625,0.12100887298583984
17,32,17,222.36753236814735,13920,41,1.26953125,0.7324843406677246
17,33,17,202.08326112068528,11319,41,1.83984375,0.5753135681152344
17,34,17,211.58073580374378,13514,41,1.53515625,0.6227893829345703
17,35,17,183.49747468305836,6664,41,0.05859375,0.3381845951080322
17,36,17,317.8233764908633,27829,41,1.171875,1.859450101852417
17,37,17,41.55634918610404,473,41,0.0,0.00811624526977539
17,38,17,231.7817459305205,15134,41,1.6796875,0.7699604034423828
17,39,17,191.2548339959391,9052,41,0.3046875,0.4187171459197998
17,40,17,196.09545442950503,12805,41,0.0078125,0.569394588470459
17,41,17,194.40916292848996,12522,41,0.0,0.5850801467895508
17,42,17,185.5979797464467,6137,41,0.0,0.26387572288513184
17,43,17,358.6051224213839,39102,41,5.078125,2.4984829425811768
17,44,17,76.2132034355964,1610,41,0.1328125,0.05837559700012207
17,45,17,177.5979797464467,8678,41,1.546875,0.41102099418640137
17,46,17,171.02438661763958,9720,41,0.06640625,0.39310431480407715
17,47,17,318.12489168102815,26102,41,2.7890625,1.7435078620910645
17,48,17,17.07106781186548,248,41,0.0,0.008020639419555664
17,49,17,134.98275605729685,6154,41,0.3828125,0.24821901321411133
17,50,17,136.0538238691623,5994,41,0.1484375,0.20873665809631348
17,51,17,173.35533905932743,8335,41,0.0,0.3889293670654297
17,52,17,54.14213562373095,915,41,0.0,0.03152203559875488
17,53,17,83.35533905932735,2183,41,0.0,0.07496857643127441
17,54,17,259.85281374238593,19965,41,2.26953125,1.162505865097046
17,55,17,121.74011537017753,4096,41,0.0,0.14208221435546875
17,56,17,170.4974746830584,7440,41,0.0703125,0.325899600982666
17,57,17,316.39191898578724,32593,41,0.86328125,2.330383777618408
17,58,17,179.25483399593918,10619,41,1.69921875,0.48202013969421387
17,59,17,183.53910524340108,9335,41,1.8203125,0.4129025936126709
17,60,17,85.11269837220806,3270,41,0.4296875,0.11189746856689453
17,61,17,277.4386001800128,19951,41,2.40234375,1.226733684539795
17,62,17,112.15432893255064,4211,41,0.0,0.13703632354736328
17,63,17,195.61017305526659,16550,41,0.28515625,0.8172085285186768
17,64,17,288.1959594928936,17186,41,1.34765625,0.9371035099029541
17,65,17,279.17871555019076,25703,41,1.1328125,1.44992995262146
17,66,17,294.0538238691626,20790,41,0.57421875,1.3738913536071777
17,67,17,76.6274169979695,1571,41,0.1484375,0.055678606033325195
17,68,17,169.63961030678928,9133,41,1.03515625,0.3979527950286865
17,69,17,250.76450198781754,18237,41,0.80078125,0.9478528499603271
